,Id,Date,DeliveryDate,Quantity,Currency,Supplier,NetAmount,Leadtime,AvgLT,StdLT,DailyDemand,LTDemand,StdDmd
4798,20345,2015-08-31,2015-09-03,53,USD,Digital Age,1490.89001,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4799,20345,2015-09-08,2015-09-11,55,USD,Digital Age,1547.1500199999994,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4800,20345,2015-09-14,2015-09-18,57,USD,Digital Age,1603.41003,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4801,20345,2015-09-21,2015-09-26,52,USD,Digital Age,1462.76001,5,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4802,20345,2015-09-28,2015-10-01,53,USD,Digital Age,1490.89001,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4803,20345,2015-10-05,2015-10-10,35,USD,Digital Age,984.549988,5,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4804,20345,2015-10-13,2015-10-16,41,USD,Digital Age,1153.32996,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4805,20345,2015-10-23,2015-10-26,36,USD,Digital Age,1012.67999,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4806,20345,2015-10-26,2015-10-28,48,USD,Digital Age,1350.23999,2,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4807,20345,2015-11-03,2015-11-07,53,USD,Digital Age,1490.89001,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4808,20345,2015-11-09,2015-11-12,45,USD,Digital Age,1265.8499800000004,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4809,20345,2015-11-16,2015-11-19,58,USD,Digital Age,1631.54004,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4810,20345,2015-11-25,2015-11-29,52,USD,Digital Age,1462.76001,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4811,20345,2015-12-02,2015-12-05,37,USD,Digital Age,1040.81006,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4812,20345,2015-12-07,2015-12-11,35,USD,Digital Age,984.549988,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4813,20345,2015-12-15,2015-12-18,38,USD,Digital Age,1068.93994,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4814,20345,2015-12-23,2015-12-27,26,USD,Digital Age,731.380005,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4815,20345,2015-12-28,2016-01-01,34,USD,Digital Age,956.419983,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4816,20345,2016-01-04,2016-01-07,83,USD,Digital Age,2334.79004,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4817,20345,2016-01-11,2016-01-15,95,USD,Digital Age,2672.3501,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4818,20345,2016-01-18,2016-01-21,76,USD,Digital Age,2137.87988,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4819,20345,2016-01-27,2016-01-31,73,USD,Digital Age,2053.48999,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4820,20345,2016-02-02,2016-02-05,58,USD,Digital Age,1631.54004,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4821,20345,2016-02-08,2016-02-12,58,USD,Digital Age,1631.54004,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4822,20345,2016-02-17,2016-02-21,63,USD,Digital Age,1772.1899399999998,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4823,20345,2016-02-22,2016-02-25,55,USD,Digital Age,1547.1500199999994,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4824,20345,2016-02-29,2016-03-04,67,USD,Digital Age,1884.70996,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4825,20345,2016-03-07,2016-03-10,57,USD,Digital Age,1603.41003,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4826,20345,2016-03-14,2016-03-15,57,USD,Digital Age,1603.41003,1,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4827,20345,2016-03-21,2016-03-24,54,USD,Digital Age,1519.02002,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4828,20345,2016-03-28,2016-03-30,57,USD,Digital Age,1603.41003,2,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4829,20345,2016-04-04,2016-04-08,56,USD,Digital Age,1575.28003,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4830,20345,2016-04-12,2016-04-17,48,USD,Digital Age,1350.23999,5,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4831,20345,2016-04-18,2016-04-22,44,USD,Digital Age,1237.71997,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4832,20345,2016-04-26,2016-04-29,65,USD,Digital Age,1828.44995,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4833,20345,2016-05-02,2016-05-05,32,USD,Digital Age,900.159973,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4834,20345,2016-05-10,2016-05-14,33,USD,Digital Age,928.289978,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4835,20345,2016-05-17,2016-05-22,36,USD,Digital Age,1012.67999,5,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4836,20345,2016-05-24,2016-05-26,32,USD,Digital Age,900.159973,2,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4837,20345,2016-05-30,2016-06-02,44,USD,Digital Age,1237.71997,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4838,20345,2016-06-06,2016-06-09,51,USD,Digital Age,1434.63,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4839,20345,2016-06-13,2016-06-17,47,USD,Digital Age,1322.10999,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4840,20345,2016-06-20,2016-06-23,52,USD,Digital Age,1462.76001,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4841,20345,2016-06-28,2016-07-02,61,USD,Digital Age,1715.93005,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4842,20345,2016-07-04,2016-07-06,50,USD,Digital Age,1406.5,2,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4843,20345,2016-07-15,2016-07-18,39,USD,Digital Age,1097.06995,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4844,20345,2016-07-19,2016-07-22,50,USD,Digital Age,1406.5,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4845,20345,2016-07-25,2016-07-28,50,USD,Digital Age,1406.5,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4846,20345,2016-08-04,2016-08-06,43,USD,Digital Age,1209.58997,2,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4847,20345,2016-08-08,2016-08-11,53,USD,Digital Age,1490.89001,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4848,20345,2016-08-15,2016-08-18,40,USD,Digital Age,1125.19995,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4849,20345,2016-08-25,2016-08-29,53,USD,Digital Age,1490.89001,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4850,20345,2016-09-01,2016-09-05,73,USD,Digital Age,2053.48999,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4851,20345,2016-09-06,2016-09-09,63,USD,Digital Age,1772.1899399999998,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4852,20345,2016-09-12,2016-09-16,92,USD,Digital Age,2587.95996,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4853,20345,2016-09-20,2016-09-22,77,USD,Digital Age,2166.01001,2,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4854,20345,2016-09-26,2016-09-29,73,USD,Digital Age,2053.48999,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4855,20345,2016-10-03,2016-10-06,29,USD,Digital Age,815.77002,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4856,20345,2016-10-10,2016-10-13,37,USD,Digital Age,1040.81006,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4857,20345,2016-10-23,2016-10-27,32,USD,Digital Age,900.159973,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4858,20345,2016-10-26,2016-10-29,33,USD,Digital Age,928.289978,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4859,20345,2016-11-01,2016-11-04,48,USD,Digital Age,1350.23999,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4860,20345,2016-11-07,2016-11-11,62,USD,Digital Age,1744.0600600000002,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4861,20345,2016-11-15,2016-11-18,40,USD,Digital Age,1125.19995,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4862,20345,2016-11-21,2016-11-25,48,USD,Digital Age,1350.23999,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4863,20345,2016-12-01,2016-12-04,52,USD,Digital Age,1462.76001,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4864,20345,2016-12-05,2016-12-08,48,USD,Digital Age,1350.23999,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4865,20345,2016-12-12,2016-12-16,55,USD,Digital Age,1547.1500199999994,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4866,20345,2016-12-22,2016-12-25,80,USD,Digital Age,2250.3999,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4867,20345,2016-12-28,2016-12-31,61,USD,Digital Age,1715.93005,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4868,20345,2017-01-03,2017-01-07,40,USD,Digital Age,1125.19995,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4869,20345,2017-01-09,2017-01-11,40,USD,Digital Age,1125.19995,2,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4870,20345,2017-01-16,2017-01-20,44,USD,Digital Age,1237.71997,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4871,20345,2017-01-23,2017-01-26,46,USD,Digital Age,1293.97998,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4872,20345,2017-01-30,2017-02-02,35,USD,Digital Age,984.549988,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4873,20345,2017-02-06,2017-02-12,30,USD,Digital Age,843.900024,6,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4874,20345,2017-02-13,2017-02-17,29,USD,Digital Age,815.77002,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4875,20345,2017-02-21,2017-02-23,28,USD,Digital Age,787.6400150000003,2,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4876,20345,2017-02-28,2017-03-03,39,USD,Digital Age,1097.06995,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4877,20345,2017-03-07,2017-03-09,32,USD,Digital Age,900.159973,2,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4878,20345,2017-03-14,2017-03-19,46,USD,Digital Age,1293.97998,5,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4879,20345,2017-03-21,2017-03-24,33,USD,Digital Age,928.289978,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4880,20345,2017-03-27,2017-03-31,39,USD,Digital Age,1097.06995,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4881,20345,2017-04-04,2017-04-08,57,USD,Digital Age,1603.41003,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4882,20345,2017-04-10,2017-04-14,37,USD,Digital Age,1040.81006,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4883,20345,2017-04-19,2017-04-22,40,USD,Digital Age,1125.19995,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4884,20345,2017-04-24,2017-04-28,49,USD,Digital Age,1378.37,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4885,20345,2017-05-02,2017-05-06,68,USD,Digital Age,1912.83997,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4886,20345,2017-05-09,2017-05-12,44,USD,Digital Age,1237.71997,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4887,20345,2017-05-16,2017-05-19,68,USD,Digital Age,1912.83997,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4888,20345,2017-05-23,2017-05-26,65,USD,Digital Age,1828.44995,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4889,20345,2017-05-30,2017-06-03,58,USD,Digital Age,1631.54004,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4890,20345,2017-06-05,2017-06-08,22,USD,Digital Age,618.8599849999998,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4891,20345,2017-06-12,2017-06-15,27,USD,Digital Age,759.51001,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4892,20345,2017-06-21,2017-06-24,29,USD,Digital Age,815.77002,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4893,20345,2017-06-26,2017-06-29,30,USD,Digital Age,843.900024,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4894,20345,2017-07-03,2017-07-07,39,USD,Digital Age,1097.06995,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4895,20345,2017-07-10,2017-07-12,33,USD,Digital Age,928.289978,2,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4896,20345,2017-07-17,2017-07-20,30,USD,Digital Age,843.900024,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4897,20345,2017-07-24,2017-07-27,35,USD,Digital Age,984.549988,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4898,20345,2017-07-31,2017-08-03,40,USD,Digital Age,1125.19995,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4899,20345,2017-08-08,2017-08-11,259,USD,Digital Age,7285.66992,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4900,20345,2017-08-14,2017-08-17,188,USD,Digital Age,5288.43994,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4901,20345,2017-08-21,2017-08-26,295,USD,Digital Age,8298.34961,5,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4902,20345,2017-08-28,2017-09-01,219,USD,Digital Age,6160.47021,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4903,20345,2017-09-06,2017-09-11,35,USD,Digital Age,984.549988,5,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4904,20345,2017-09-11,2017-09-15,39,USD,Digital Age,1097.06995,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4905,20345,2017-09-18,2017-09-22,28,USD,Digital Age,787.6400150000003,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4906,20345,2017-09-26,2017-09-30,31,USD,Digital Age,872.0300289999999,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4907,20345,2017-10-03,2017-10-07,52,USD,Digital Age,1462.76001,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4908,20345,2017-10-09,2017-10-12,41,USD,Digital Age,1153.32996,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4909,20345,2017-10-17,2017-10-21,64,USD,Digital Age,1800.31995,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4910,20345,2017-10-23,2017-10-28,62,USD,Digital Age,1744.0600600000002,5,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4911,20345,2017-10-30,2017-11-03,42,USD,Digital Age,1181.45996,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4912,20345,2017-11-06,2017-11-09,26,USD,Digital Age,731.380005,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4913,20345,2017-11-13,2017-11-16,25,USD,Digital Age,703.25,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4914,20345,2017-11-21,2017-11-25,26,USD,Digital Age,731.380005,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4915,20345,2017-11-29,2017-12-02,33,USD,Digital Age,928.289978,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4916,20345,2017-12-04,2017-12-08,56,USD,Digital Age,1575.28003,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4917,20345,2017-12-11,2017-12-16,70,USD,Digital Age,1969.09998,5,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4918,20345,2017-12-18,2017-12-21,81,USD,Digital Age,2278.53003,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4919,20345,2017-12-25,2017-12-29,69,USD,Digital Age,1940.96997,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4920,20345,2018-01-01,2018-01-03,88,USD,Digital Age,2475.43994,2,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4921,20345,2018-01-08,2018-01-11,99,USD,Digital Age,2784.87012,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4922,20345,2018-01-15,2018-01-18,95,USD,Digital Age,2672.3501,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4923,20345,2018-01-22,2018-01-25,98,USD,Digital Age,2756.73999,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4924,20345,2018-01-29,2018-02-01,97,USD,Digital Age,2728.61011,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4925,20345,2018-02-05,2018-02-09,22,USD,Digital Age,618.8599849999998,4,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4926,20345,2018-02-13,2018-02-16,19,USD,Digital Age,534.469971,3,3.465909090909092,0.8311730265529145,5.6053962900505905,19.42779395983444,20.939800535206324
4927,204812,2014-10-31,2014-11-03,1,USD,Digital Age,15.1599998,3,3.0,0.0,0.6666666666666666,2.0,0.5773502691896258
4928,204812,2016-07-07,2016-07-10,1,USD,Digital Age,15.1599998,3,3.0,0.0,0.6666666666666666,2.0,0.5773502691896258
4929,21245,2016-02-09,2016-02-18,22,USD,Office Supplies,590.26001,9,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4930,21245,2016-02-16,2016-02-25,16,USD,Office Supplies,429.279999,9,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4931,21245,2016-02-22,2016-02-29,15,USD,Office Supplies,402.450012,7,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4932,21245,2016-02-29,2016-03-09,20,USD,Office Supplies,536.599976,9,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4933,21245,2016-03-07,2016-03-12,35,USD,Office Supplies,939.049988,5,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4934,21245,2016-03-14,2016-03-20,30,USD,Office Supplies,804.900024,6,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4935,21245,2016-03-21,2016-03-27,32,USD,Office Supplies,858.5599980000003,6,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4936,21245,2016-03-28,2016-04-05,26,USD,Office Supplies,697.580017,8,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4937,21245,2016-04-04,2016-04-10,22,USD,Office Supplies,590.26001,6,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4938,21245,2016-04-15,2016-04-22,16,USD,Office Supplies,429.279999,7,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4939,21245,2016-04-20,2016-04-29,19,USD,Office Supplies,509.769989,9,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4940,21245,2016-04-27,2016-05-03,17,USD,Office Supplies,456.109985,6,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4941,21245,2016-05-02,2016-05-10,21,USD,Office Supplies,563.429993,8,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4942,21245,2016-05-10,2016-05-18,19,USD,Office Supplies,509.769989,8,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4943,21245,2016-05-16,2016-05-25,22,USD,Office Supplies,590.26001,9,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4944,21245,2016-05-26,2016-06-05,23,USD,Office Supplies,617.090027,10,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4945,21245,2016-05-30,2016-06-05,21,USD,Office Supplies,563.429993,6,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4946,21245,2016-06-08,2016-06-14,35,USD,Office Supplies,939.049988,6,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4947,21245,2016-06-13,2016-06-21,44,USD,Office Supplies,1180.52002,8,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4948,21245,2016-06-20,2016-06-26,41,USD,Office Supplies,1100.03003,6,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4949,21245,2016-06-28,2016-07-06,28,USD,Office Supplies,751.23999,8,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4950,21245,2016-07-08,2016-07-20,24,USD,Office Supplies,643.919983,12,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4951,21245,2016-07-11,2016-07-21,28,USD,Office Supplies,751.23999,10,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4952,21245,2016-07-18,2016-07-26,25,USD,Office Supplies,670.75,8,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4953,21245,2016-07-25,2016-08-03,28,USD,Office Supplies,751.23999,9,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4954,21245,2016-08-01,2016-08-11,16,USD,Office Supplies,429.279999,10,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4955,21245,2016-08-08,2016-08-14,20,USD,Office Supplies,536.599976,6,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4956,21245,2016-08-17,2016-08-24,13,USD,Office Supplies,348.790009,7,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4957,21245,2016-08-22,2016-08-29,19,USD,Office Supplies,509.769989,7,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4958,21245,2016-08-30,2016-09-08,17,USD,Office Supplies,456.109985,9,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4959,21245,2016-09-07,2016-09-15,37,USD,Office Supplies,992.710022,8,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4960,21245,2016-09-13,2016-09-18,29,USD,Office Supplies,778.070007,5,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4961,21245,2016-09-21,2016-09-27,29,USD,Office Supplies,778.070007,6,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4962,21245,2016-09-26,2016-10-03,33,USD,Office Supplies,885.3900150000003,7,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4963,21245,2016-10-03,2016-10-13,20,USD,Office Supplies,536.599976,10,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4964,21245,2016-10-11,2016-10-20,21,USD,Office Supplies,563.429993,9,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4965,21245,2016-10-26,2016-11-02,25,USD,Office Supplies,670.75,7,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4966,21245,2016-11-01,2016-11-09,39,USD,Office Supplies,1046.37,8,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4967,21245,2016-11-07,2016-11-13,50,USD,Office Supplies,1341.5,6,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4968,21245,2016-11-17,2016-11-20,34,USD,Office Supplies,912.219971,3,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
4969,21245,2016-11-21,2016-11-28,38,USD,Office Supplies,1019.53998,7,7.349514563106796,1.6432198059505585,4.947712418300654,36.363284472364995,5.472189533693257
