id,cost
8286,6.8919
8287,6.5402193
8288,6.385243
8289,6.2687607
8290,27.62702
8291,16.570942
8292,10.749145
8293,9.090376
8294,7.6653395
8295,7.4062653
8296,7.105406
8297,7.058673
8298,29.437616
8299,18.383865
8300,14.138361
8301,11.972678
8302,21.284033
8303,11.71038
8304,5.951157
8305,4.0210013
8306,2.9499278
8307,2.610116
8308,2.4544601
8309,2.395631
8310,19.825378
8311,10.656834
8312,5.072872
8313,3.2320247
8314,2.207605
8315,1.8403599
8316,1.6824214
8317,1.625843
8318,20.585093
8319,11.514427
8320,5.902784
8321,4.1710954
8322,3.0552063
8323,2.805768
8324,2.6540537
8325,2.5883105
8326,21.471315
8327,12.063774
8328,6.2548323
8329,4.2915497
8330,3.175911
8331,2.8369262
8332,2.6973386
8333,2.6410105
8334,19.354948
8335,10.466489
8336,5.2459893
8337,3.370676
8338,2.33157
8339,1.9816806
8340,1.8071506
8341,1.8930821
8342,1.2955129
8343,1.2879281
8344,1.2939839
8345,21.664186
8346,11.971936
8347,6.137437
8348,4.1950116
8349,3.0642328
8350,2.6909413
8351,2.5315964
8352,2.4721553
8353,20.200771
8354,11.667481
8355,6.19827
8356,3.761877
8357,2.7458317
8358,2.391487
8359,2.2061155
8360,2.1401925
8361,21.305986
8362,12.686132
8363,7.0589237
8364,5.1286564
8365,4.058601
8366,3.6213894
8367,3.4276242
8368,3.3485346
8369,19.544048
8370,10.273742
8371,5.278561
8372,3.2199159
8373,2.1942472
8374,1.8431249
8375,1.6694362
8376,3.9192624
8377,5.5910063
8378,27.025341
8379,24.580915
8380,14.176878
8381,7.9918327
8382,5.8741484
8383,4.6581717
8384,4.2017336
8385,4.049012
8386,3.9528003
8387,21.905355
8388,12.505744
8389,6.908611
8390,4.9524074
8391,3.9096756
8392,3.4975162
8393,3.3369637
8394,3.2679558
8395,21.048126
8396,11.649524
8397,5.8410554
8398,3.9951067
8399,2.9430304
8400,2.5965102
8401,2.433915
8402,2.373145
8403,21.043459
8404,11.633863
8405,5.878691
8406,4.0164475
8407,2.9396377
8408,2.5844355
8409,2.4323761
8410,2.3532648
8411,13.091499
8412,1.4301233
8413,21.059168
8414,11.766536
8415,5.8551073
8416,3.9335804
8417,2.9559386
8418,2.5444605
8419,2.3696806
8420,2.2864223
8421,9.868463
8422,21.378046
8423,11.881837
8424,5.9835315
8425,4.029056
8426,2.9590712
8427,2.6350634
8428,2.494922
8429,2.4431477
8430,26.592367
8431,13.821902
8432,7.4326277
8433,4.7058926
8434,3.4532576
8435,3.0312943
8436,2.89095
8437,2.8628707
8438,20.186993
8439,10.951889
8440,5.4594717
8441,3.6959739
8442,2.6932034
8443,2.3145704
8444,2.158063
8445,30.124475
8446,26.947193
8447,17.343557
8448,1.6681168
8449,1.6434348
8450,13.128847
8451,8.474715
8452,5.5390525
8453,23.18082
8454,6.4663606
8455,2.8281348
8456,22.420124
8457,13.308201
8458,7.279333
8459,5.4137993
8460,4.4835825
8461,4.1657295
8462,4.0958247
8463,3.989008
8464,22.185764
8465,13.002388
8466,7.0684004
8467,5.3489738
8468,4.443272
8469,4.158535
8470,4.0691257
8471,3.9747405
8472,5.869922
8473,5.9849753
8474,5.7184687
8475,5.9477596
8476,21.685047
8477,12.676552
8478,6.7817383
8479,4.9509516
8480,4.0811872
8481,3.786018
8482,3.6889834
8483,3.5955362
8484,5.7434015
8485,5.8802676
8486,6.03929
8487,22.090302
8488,12.378432
8489,6.4210258
8490,4.665196
8491,3.4604197
8492,3.1219811
8493,2.9701395
8494,2.893356
8495,15.085527
8496,10.626264
8497,9.157054
8498,8.180967
8499,10.84141
8500,8.729024
8501,8.008341
8502,7.19654
8503,14.691531
8504,13.1129875
8505,22.451448
8506,12.3197
8507,6.3769474
8508,4.4625554
8509,3.2690434
8510,2.9315288
8511,2.7890494
8512,2.7001035
8513,22.823997
8514,12.492252
8515,6.482697
8516,4.5027795
8517,3.3059053
8518,2.9688425
8519,2.8214686
8520,2.72853
8521,66.87
8522,58.169247
8523,32.09814
8524,11.756164
8525,9.931659
8526,39.534885
8527,41.694874
8528,31.699398
8529,38.92871
8530,41.08153
8531,6.162606
8532,4.6927404
8533,18.771547
8534,11.078978
8535,27.772211
8536,16.617214
8537,9.60603
8538,7.2680674
8539,5.741093
8540,5.4019227
8541,5.2379756
8542,5.069148
8543,26.687876
8544,15.649336
8545,9.073367
8546,6.6507077
8547,5.3307023
8548,4.973602
8549,4.778627
8550,4.6571207
8551,15.746958
8552,14.768657
8553,4.165192
8554,22.512327
8555,12.709211
8556,6.861822
8557,4.9881344
8558,3.7605567
8559,3.418776
8560,3.272915
8561,3.1828241
8562,8.446716
8563,18.40829
8564,13.216279
8565,10.1684475
8566,30.269842
8567,17.982616
8568,11.44595
8569,9.069132
8570,7.095044
8571,6.7423463
8572,6.538102
8573,6.482815
8574,30.362576
8575,18.011875
8576,11.52008
8577,9.210752
8578,7.289109
8579,6.9324956
8580,6.731498
8581,6.677704
8582,26.536947
8583,15.812948
8584,10.320538
8585,8.300478
8586,6.910263
8587,6.4764447
8588,6.3255086
8589,6.2601132
8590,8.155179
8591,3.0202575
8592,5.102551
8593,3.7264242
8594,3.5925655
8595,1.8261204
8596,1.6165707
8597,15.003635
8598,14.054563
8599,21.64677
8600,12.105683
8601,6.264581
8602,4.2937117
8603,3.1791081
8604,2.8642616
8605,2.7262287
8606,2.665718
8607,21.804548
8608,12.253212
8609,6.5737567
8610,4.628603
8611,3.4311104
8612,3.1465812
8613,3.0092978
8614,2.9463902
8615,21.777021
8616,12.224792
8617,6.422898
8618,4.543624
8619,3.380556
8620,3.0796838
8621,2.9535618
8622,2.8864374
8623,21.320004
8624,11.764928
8625,5.9215274
8626,4.068951
8627,2.9412224
8628,2.5766597
8629,2.4121394
8630,2.3504615
8631,21.57517
8632,11.720435
8633,5.71143
8634,3.7143555
8635,2.5662858
8636,2.2259068
8637,2.062805
8638,1.9999621
8639,24.0581
8640,13.414424
8641,7.322485
8642,5.173451
8643,3.958486
8644,3.6023717
8645,3.4425802
8646,3.3867111
8647,22.12443
8648,12.039161
8649,5.8858085
8650,3.8340478
8651,2.673314
8652,2.3187385
8653,2.1509428
8654,2.0874856
8655,11.719756
8656,6.6581445
8657,6.047297
8658,54.656105
8659,57.855522
8660,19.112036
8661,26.073925
8662,13.621255
8663,7.3894672
8664,5.10115
8665,3.72544
8666,3.388814
8667,3.219812
8668,3.1459975
8669,4.7663713
8670,4.6081724
8671,63.301796
8672,82.00366
8673,23.94996
8674,14.1448555
8675,8.394689
8676,6.4354544
8677,5.194517
8678,4.8845363
8679,4.7334113
8680,4.651495
8681,25.076338
8682,14.891032
8683,8.601442
8684,6.767949
8685,5.6544423
8686,5.407811
8687,5.294405
8688,5.191749
8689,22.469208
8690,12.800086
8691,6.8764334
8692,5.112237
8693,3.9837017
8694,3.6353874
8695,3.506598
8696,3.432458
8697,22.469208
8698,12.800086
8699,6.8764334
8700,5.112237
8701,3.9837017
8702,3.6353874
8703,3.506598
8704,3.432458
8705,9.076918
8706,10.756183
8707,7.597186
8708,6.8793073
8709,6.294389
8710,11.674275
8711,9.651769
8712,8.108571
8713,7.693074
8714,5.7368298
8715,2.0811527
8716,13.184813
8717,9.088798
8718,8.088269
8719,6.80805
8720,6.530557
8721,13.169842
8722,12.096521
8723,23.139305
8724,27.921036
8725,16.585854
8726,9.845
8727,7.2487993
8728,5.810532
8729,5.438686
8730,5.3038745
8731,5.162042
8732,22.979736
8733,12.541127
8734,6.533395
8735,4.6372538
8736,3.3978763
8737,3.0715866
8738,2.9124503
8739,2.8264859
8740,6.726036
8741,22.560154
8742,12.889022
8743,6.8862386
8744,5.0166545
8745,3.8636293
8746,3.5057507
8747,3.3564458
8748,3.2647672
8749,22.562782
8750,12.891602
8751,6.8803406
8752,4.9996104
8753,3.8450885
8754,3.486261
8755,3.3312588
8756,3.2318282
8757,22.50569
8758,12.86723
8759,6.871661
8760,5.0055337
8761,3.855075
8762,3.4966626
8763,3.3413005
8764,3.2499409
8765,30.38188
8766,46.807213
8767,26.988342
8768,16.19458
8769,9.271685
8770,6.992117
8771,5.45606
8772,5.1339765
8773,4.973873
8774,4.811069
8775,2.9087694
8776,13.020249
8777,3.5162144
8778,20.757353
8779,11.492403
8780,5.8440995
8781,3.9480953
8782,2.9194462
8783,2.6135235
8784,2.4439058
8785,2.388977
8786,20.757353
8787,11.492403
8788,5.8440995
8789,3.9480953
8790,2.9194462
8791,2.6135235
8792,2.4439058
8793,2.388977
8794,22.73476
8795,12.73826
8796,6.985464
8797,5.019793
8798,3.9904976
8799,3.7126136
8800,3.5613103
8801,3.4658265
8802,23.439655
8803,13.063916
8804,7.0827847
8805,4.951299
8806,3.6648126
8807,3.325088
8808,3.1749768
8809,3.087944
8810,25.712425
8811,14.379916
8812,7.648716
8813,5.507354
8814,4.1092696
8815,3.7364368
8816,3.5667934
8817,3.4770293
8818,26.871881
8819,16.06676
8820,9.590463
8821,7.0449142
8822,5.6599936
8823,5.288291
8824,5.1697235
8825,5.007973
8826,41.715103
8827,25.741356
8828,54.22293
8829,9.188251
8830,6.688528
8831,15.4941025
8832,13.862533
8833,11.020273
8834,7.843399
8835,37.7855
8836,23.479795
8837,13.695881
8838,7.3479815
8839,5.392715
8840,4.164261
8841,3.775557
8842,3.6360412
8843,3.5576868
8844,8.065743
8845,6.4241476
8846,4.3168
8847,24.443666
8848,6.199831
8849,1.939229
8850,7.0684366
8851,9.3734
8852,4.6360393
8853,3.356563
8854,9.102542
8855,20.995728
8856,5.192686
8857,1.8858476
8858,21.218536
8859,11.7807455
8860,6.0369325
8861,4.132225
8862,3.0288205
8863,2.7154338
8864,2.5408275
8865,2.4808593
8866,21.245653
8867,11.804389
8868,6.048508
8869,4.1815114
8870,3.042263
8871,2.7322254
8872,2.5568297
8873,2.4965906
8874,19.958601
8875,10.869503
8876,5.264484
8877,3.3464923
8878,2.291477
8879,1.9098473
8880,1.7511623
8881,1.6913693
8882,21.136093
8883,11.701646
8884,5.945987
8885,4.0390196
8886,2.9745789
8887,2.634906
8888,2.4658873
8889,2.402723
8890,20.516289
8891,11.009554
8892,5.3071814
8893,3.3571591
8894,2.273849
8895,1.8822854
8896,1.7222769
8897,1.65781
8898,32.42283
8899,7.083068
8900,2.6229389
8901,3.784493
8902,28.175608
8903,16.273657
8904,9.233247
8905,7.0376596
8906,5.5670476
8907,5.2816296
8908,5.072303
8909,4.960268
8910,3.9102087
8911,3.7766585
8912,3.894475
8913,3.3542004
8914,4.637137
8915,7.526268
8916,1.6012478
8917,1.3131235
8918,4.4970036
8919,2.4756737
8920,14.291919
8921,26.687117
8922,15.048439
8923,8.477618
8924,6.0605326
8925,4.6193094
8926,4.384639
8927,4.1921997
8928,4.0978312
8929,27.074535
8930,15.177183
8931,8.361729
8932,6.087893
8933,4.6894155
8934,4.448627
8935,4.256017
8936,4.1388354
8937,28.705221
8938,16.118559
8939,8.972856
8940,6.4179335
8941,4.9198446
8942,4.6483583
8943,4.443382
8944,4.320297
8945,138.6907
8946,91.55124
8947,76.09191
8948,63.604156
8949,9.606266
8950,5.3333254
8951,5.430909
8952,12.019987
8953,21.4057
8954,11.915724
8955,6.116747
8956,4.2825804
8957,3.1812367
8958,2.8676176
8959,2.7101266
8960,2.647633
8961,21.462824
8962,11.935357
8963,6.141175
8964,4.3036227
8965,3.1939883
8966,2.8785033
8967,2.7205691
8968,2.6578994
8969,20.14908
8970,10.981432
8971,5.320221
8972,3.366241
8973,2.305026
8974,1.9215264
8975,1.7633548
8976,1.7076433
8977,26.967636
8978,15.141548
8979,8.36401
8980,6.1069117
8981,4.6954236
8982,4.455552
8983,4.249292
8984,4.157987
8985,9.691037
8986,6.435541
8987,5.5065846
8988,11.719753
8989,2.1801262
8990,1.8313892
8991,23.41774
8992,7.6460314
8993,32.831226
8994,21.589815
8995,15.718946
8996,13.73016
8997,13.167264
8998,12.501207
8999,12.224713
9000,12.002209
9001,49.668743
9002,21.294252
9003,11.824795
9004,6.0305524
9005,4.0691304
9006,2.9538157
9007,2.599836
9008,2.4337578
9009,2.3672922
9010,12.123703
9011,24.537052
9012,22.257395
9013,12.51738
9014,6.651558
9015,4.850653
9016,3.6950536
9017,3.3335605
9018,3.1702394
9019,3.1007905
9020,22.490839
9021,12.783835
9022,6.9073853
9023,5.0908775
9024,3.977285
9025,3.6552687
9026,3.5170045
9027,3.4431095
9028,22.632874
9029,12.895614
9030,6.9910026
9031,5.147909
9032,4.027808
9033,3.7039027
9034,3.568059
9035,3.493318
9036,22.22797
9037,12.496348
9038,6.691405
9039,4.8700924
9040,3.732214
9041,3.390142
9042,3.2208753
9043,3.149004
9044,22.514603
9045,12.631764
9046,6.72114
9047,4.9191995
9048,3.8125648
9049,3.4732547
9050,3.3333817
9051,3.26616
9052,20.926111
9053,11.618002
9054,5.776924
9055,3.8643942
9056,2.7671442
9057,2.3940208
9058,2.2351568
9059,2.1702087
9060,20.926111
9061,11.618002
9062,5.776924
9063,3.8643942
9064,2.7671442
9065,2.3940208
9066,2.2351568
9067,2.1702087
9068,9.075102
9069,43.780525
9070,27.168991
9071,19.065405
9072,10.998761
9073,14.031473
9074,12.801438
9075,11.177946
9076,9.702945
9077,9.325127
9078,3.7576008
9079,15.520439
9080,12.302648
9081,10.254336
9082,10.288696
9083,26.34361
9084,15.595207
9085,9.736095
9086,7.944498
9087,6.9312854
9088,6.6451716
9089,6.477682
9090,6.4213142
9091,25.637157
9092,15.606277
9093,9.839371
9094,8.01609
9095,7.122054
9096,6.778314
9097,6.623501
9098,6.5154157
9099,31.23927
9100,23.083775
9101,28.831327
9102,17.194304
9103,10.072286
9104,7.797085
9105,6.3577075
9106,5.9342713
9107,5.779879
9108,5.6399407
9109,3.463616
9110,6.4963284
9111,2.6109118
9112,8.118686
9113,17.7361
9114,15.852282
9115,13.518167
9116,9.780012
9117,7.436161
9118,5.719027
9119,4.2206798
9120,26.09939
9121,15.287554
9122,8.673283
9123,6.4972577
9124,4.958906
9125,4.6662745
9126,4.4976544
9127,4.3142223
9128,3.7878046
9129,22.931423
9130,12.633978
9131,6.593939
9132,4.5989704
9133,3.3903508
9134,3.0580802
9135,2.908885
9136,2.8189716
9137,28.078053
9138,16.875011
9139,9.844442
9140,7.4677134
9141,5.9823165
9142,5.5803885
9143,5.437277
9144,5.320509
9145,78.23926
9146,12.186252
9147,8.020176
9148,11.945971
9149,9.713854
9150,8.915232
9151,8.918542
9152,23.828846
9153,13.317842
9154,7.1343126
9155,5.0340223
9156,3.768865
9157,3.4251661
9158,3.2663512
9159,3.1755257
9160,21.77332
9161,12.168846
9162,6.384962
9163,4.5158916
9164,3.3045855
9165,2.9662724
9166,2.8210237
9167,2.7542315
9168,22.266956
9169,12.448552
9170,6.607483
9171,4.799839
9172,3.6502204
9173,3.3090591
9174,3.147131
9175,3.0786467
9176,5.44465
9177,5.525946
9178,47.38896
9179,31.668953
9180,22.642206
9181,30.1003
9182,18.199612
9183,10.382878
9184,8.176661
9185,6.223124
9186,5.861443
9187,28.444765
9188,16.787477
9189,9.437856
9190,7.111555
9191,5.6931047
9192,5.2232556
9193,26.004032
9194,25.569672
9195,15.232857
9196,8.855248
9197,6.515742
9198,5.25488
9199,4.8638434
9200,4.710622
9201,4.5960703
9202,22.943527
9203,13.172062
9204,6.87991
9205,4.9272733
9206,3.8321366
9207,3.4455833
9208,3.3235774
9209,3.228272
9210,29.472723
9211,17.715637
9212,10.370276
9213,8.046141
9214,6.3903913
9215,6.0209265
9216,5.8901606
9217,5.807817
9218,29.04961
9219,17.6616
9220,9.89279
9221,7.731593
9222,5.9980307
9223,5.6518764
9224,5.499433
9225,5.383951
9226,11.833381
9227,5.8965206
9228,3.6964455
9229,3.447104
9230,8.983834
9231,7.184308
9232,5.7392273
9233,14.655821
9234,8.449675
9235,6.9525604
9236,8.040649
9237,7.855239
9238,27.444315
9239,16.541855
9240,9.403047
9241,7.1956644
9242,5.6216946
9243,5.278745
9244,5.1186438
9245,4.964725
9246,6.2311163
9247,44.279602
9248,65.81134
9249,46.262997
9250,35.626564
9251,30.799202
9252,19.5599
9253,13.625599
9254,12.764062
9255,11.453159
9256,10.919204
9257,10.825698
9258,10.686241
9259,22.982807
9260,15.992516
9261,7.2139015
9262,6.6637716
9263,4.4843416
9264,55.94265
9265,47.67691
9266,40.53815
9267,29.386896
9268,15.0919075
9269,80.18491
9270,34.765106
9271,21.630207
9272,14.855341
9273,12.52591
9274,11.175932
9275,10.571175
9276,10.278756
9277,10.208514
9278,22.855219
9279,12.922139
9280,7.2364473
9281,5.2567015
9282,4.1832805
9283,3.8809943
9284,3.737894
9285,3.6433191
9286,11.701583
9287,9.813318
9288,16.80173
9289,14.579812
9290,12.871622
9291,13.042302
9292,54.18171
9293,29.739597
9294,22.561749
9295,14.609609
9296,13.258927
9297,63.05459
9298,24.16327
9299,13.442677
9300,8.30337
9301,5.726755
9302,4.6825337
9303,4.356044
9304,4.18573
9305,4.113063
9306,35.541103
9307,6.9152527
9308,2.0821679
9309,1.8885863
9310,2.654159
9311,2.7806466
9312,6.451927
9313,16.744799
9314,16.729372
9315,5.8237104
9316,30.616928
9317,18.547249
9318,11.825727
9319,9.556861
9320,7.9884768
9321,7.6060143
9322,7.4884644
9323,7.3618574
9324,27.064884
9325,15.365252
9326,8.754996
9327,6.279904
9328,4.93573
9329,4.553696
9330,4.402273
9331,4.2650537
9332,24.694546
9333,13.931903
9334,7.6837397
9335,5.5408316
9336,4.3050246
9337,3.905201
9338,3.7418547
9339,3.6792755
9340,1.8917177
9341,1.9632738
9342,24.578835
9343,13.867569
9344,7.5908213
9345,5.4661026
9346,4.2817836
9347,3.8996658
9348,3.7281246
9349,3.6802087
9350,10.515125
9351,18.2501
9352,4.6463985
9353,1.3036745
9354,26.69585
9355,15.666178
9356,8.647381
9357,6.450099
9358,5.3791103
9359,5.082748
9360,4.941688
9361,4.8428698
9362,56.36015
9363,42.205513
9364,34.86349
9365,5.6972775
9366,10.826273
9367,10.778594
9368,22.861572
9369,12.931336
9370,7.241891
9371,5.260837
9372,4.1875367
9373,3.882906
9374,3.73975
9375,3.6451378
9376,28.525826
9377,16.697908
9378,10.031207
9379,7.358242
9380,5.776647
9381,5.442393
9382,5.2796807
9383,5.158285
9384,29.172968
9385,17.064962
9386,10.330907
9387,7.793641
9388,6.2728786
9389,5.901456
9390,5.7369156
9391,5.5990076
9392,28.750456
9393,16.70284
9394,10.046745
9395,7.413287
9396,5.9642043
9397,5.6131883
9398,5.43371
9399,5.296925
9400,28.750456
9401,16.70284
9402,10.046745
9403,7.413287
9404,5.9642043
9405,5.6131883
9406,5.43371
9407,5.296925
9408,27.95705
9409,16.634266
9410,9.698062
9411,7.3442287
9412,5.888425
9413,5.562043
9414,5.3635798
9415,5.212992
9416,26.061768
9417,15.596058
9418,9.389439
9419,7.6961956
9420,6.6077733
9421,6.2735853
9422,6.1643343
9423,6.0408454
9424,26.300976
9425,20.92404
9426,4.470794
9427,1.3235693
9428,21.176039
9429,4.8173847
9430,1.5962048
9431,28.974577
9432,16.926453
9433,10.298767
9434,7.6841536
9435,6.2099237
9436,5.8627057
9437,5.694743
9438,5.5555277
9439,12.940683
9440,4.50364
9441,4.5956526
9442,4.1778617
9443,4.861366
9444,29.13636
9445,17.035557
9446,10.31246
9447,7.7793245
9448,6.2610383
9449,5.888687
9450,5.7244525
9451,5.5867996
9452,23.856316
9453,13.763029
9454,8.196664
9455,6.0509152
9456,5.033406
9457,4.6599956
9458,4.53302
9459,4.438273
9460,23.856316
9461,13.763029
9462,8.196664
9463,6.0509152
9464,5.033406
9465,4.6599956
9466,4.53302
9467,4.438273
9468,27.615639
9469,16.13573
9470,9.693306
9471,7.0747604
9472,5.6148934
9473,5.296717
9474,5.126399
9475,4.98815
9476,3.7297058
9477,3.627873
9478,29.094435
9479,16.577566
9480,10.492358
9481,8.527759
9482,7.036149
9483,6.604605
9484,6.394861
9485,6.3069463
9486,63.97534
9487,42.28351
9488,51.909134
9489,34.903133
9490,30.220861
9491,22.416975
9492,29.215923
9493,17.208931
9494,10.578844
9495,8.028855
9496,6.3689246
9497,6.043907
9498,5.8381104
9499,5.7127533
9500,22.420494
9501,12.575136
9502,6.9391932
9503,4.901847
9504,3.6408162
9505,3.3808956
9506,3.235066
9507,3.147912
9508,28.859028
9509,16.78393
9510,10.109941
9511,7.482274
9512,6.034718
9513,5.6861954
9514,5.5108294
9515,5.372602
9516,29.111193
9517,17.018717
9518,10.299451
9519,7.771203
9520,6.2589283
9521,5.8966656
9522,5.7302237
9523,5.591712
9524,22.420494
9525,12.575136
9526,6.9391932
9527,4.901847
9528,3.6408162
9529,3.3808956
9530,3.235066
9531,3.147912
9532,29.18779
9533,17.029594
9534,10.329583
9535,7.778496
9536,6.2628875
9537,5.9050307
9538,5.738387
9539,5.5997076
9540,28.859028
9541,16.78393
9542,10.109941
9543,7.482274
9544,6.034718
9545,5.6861954
9546,5.5108294
9547,5.372602
9548,29.18779
9549,17.029594
9550,10.329583
9551,7.778496
9552,6.2628875
9553,5.9050307
9554,5.738387
9555,5.5997076
9556,28.813189
9557,16.808182
9558,10.195075
9559,7.5779953
9560,6.1454616
9561,5.8005714
9562,5.634732
9563,5.4918423
9564,28.951824
9565,16.912846
9566,10.29019
9567,7.6775618
9568,6.204451
9569,5.8574967
9570,5.6896615
9571,5.5505514
9572,8.325382
9573,8.3731165
9574,6.005263
9575,8.132247
9576,15.106428
9577,10.09389
9578,5.9550376
9579,87.21844
9580,11.292233
9581,8.601034
9582,7.861679
9583,9.623698
9584,7.20951
9585,9.528664
9586,7.7069836
9587,6.6415725
9588,6.260964
9589,2.4071066
9590,7.2398024
9591,4.991327
9592,23.62377
9593,14.218452
9594,8.11563
9595,5.384827
9596,4.017524
9597,3.7031665
9598,3.4367795
9599,3.2710633
9600,4.1843567
9601,25.939425
9602,16.417381
9603,10.839877
9604,9.262306
9605,7.9405584
9606,7.485468
9607,7.3622084
9608,7.215909
9609,11.390432
9610,12.652327
9611,2.4677896
9612,85.97577
9613,29.6963
9614,17.73761
9615,11.138618
9616,9.284132
9617,7.466421
9618,7.1631556
9619,6.946511
9620,6.8675694
9621,28.789635
9622,17.110714
9623,10.596221
9624,9.125546
9625,7.2582426
9626,6.9375715
9627,6.7211695
9628,6.707482
9629,8.69432
9630,25.259825
9631,14.597663
9632,8.69329
9633,6.5824904
9634,5.288861
9635,4.9761033
9636,4.7937136
9637,4.6718645
9638,11.577716
9639,10.267419
9640,8.275761
9641,12.245877
9642,11.281134
9643,9.960468
9644,8.160061
9645,35.87365
9646,10.32991
9647,6.431727
9648,4.88981
9649,4.8517118
9650,66.68095
9651,29.931332
9652,16.81125
9653,10.935242
9654,10.201613
9655,28.08717
9656,16.181503
9657,10.733322
9658,16.377653
9659,13.968195
9660,11.214166
9661,10.221814
9662,8.483789
9663,27.653666
9664,17.526848
9665,13.959925
9666,12.614063
9667,10.013673
9668,38.770805
9669,12.930532
9670,7.985528
9671,6.1796665
9672,5.8685994
9673,6.6871295
9674,5.421969
9675,4.0430846
9676,23.384531
9677,13.47689
9678,7.65012
9679,5.6893296
9680,4.7482176
9681,4.3220086
9682,4.1904
9683,4.082466
9684,30.795145
9685,6.568401
9686,2.251297
9687,21.936987
9688,16.848745
9689,5.8916717
9690,1.9595916
9691,13.7412405
9692,9.738655
9693,7.81215
9694,29.078976
9695,16.94436
9696,10.283505
9697,7.6699543
9698,6.1960144
9699,5.8386893
9700,5.6713142
9701,5.53332
9702,28.054255
9703,16.119
9704,9.2591095
9705,6.6770415
9706,5.146331
9707,4.861043
9708,4.6926103
9709,4.5804906
9710,3.860846
9711,8.112262
9712,38.5233
9713,70.46416
9714,13.925749
9715,19.195303
9716,14.286662
9717,7.8033686
9718,10.043806
9719,12.378972
9720,13.137389
9721,29.172514
9722,4.790942
9723,5.169508
9724,6.47714
9725,6.8569503
9726,9.710373
9727,7.776759
9728,8.59052
9729,4.43627
9730,32.213627
9731,17.807175
9732,10.57565
9733,7.7568436
9734,5.1928005
9735,4.68485
9736,4.445285
9737,4.2892394
9738,12.997357
9739,9.2646
9740,5.821529
9741,9.290647
9742,5.6098676
9743,9.230019
9744,5.730196
9745,28.476934
9746,19.596123
9747,14.621902
9748,12.326069
9749,10.70326
9750,10.168351
9751,10.028372
9752,9.865736
9753,13.849442
9754,21.603897
9755,11.953433
9756,6.139023
9757,4.188576
9758,3.0653644
9759,2.6985874
9760,2.5414412
9761,2.4793723
9762,19.572178
9763,28.661013
9764,16.880281
9765,10.321877
9766,7.7246037
9767,6.021366
9768,5.728289
9769,5.5297413
9770,5.4112844
9771,22.900126
9772,13.120826
9773,7.701476
9774,5.5792947
9775,4.547322
9776,4.1650286
9777,4.002893
9778,3.9112911
9779,27.533966
9780,16.16987
9781,9.776628
9782,7.5157814
9783,5.977868
9784,5.6758084
9785,5.4765496
9786,5.336699
9787,27.601894
9788,16.224003
9789,9.801793
9790,7.539443
9791,6.0035276
9792,5.7266107
9793,5.5588813
9794,5.4172525
9795,27.503233
9796,16.14611
9797,9.746073
9798,7.5318766
9799,6.013862
9800,5.721818
9801,5.504354
9802,5.381997
9803,27.551517
9804,16.177755
9805,9.745294
9806,7.5594387
9807,6.0213065
9808,5.728952
9809,5.5176754
9810,5.395425
9811,22.967916
9812,13.273761
9813,7.297412
9814,5.455531
9815,3.9754047
9816,3.698452
9817,3.5921216
9818,3.5199938
9819,22.225512
9820,12.678499
9821,6.6121893
9822,4.7977176
9823,3.6927156
9824,3.3401165
9825,3.1984234
9826,3.1088238
9827,7.529525
9828,23.352566
9829,13.771261
9830,7.809928
9831,6.03294
9832,4.87174
9833,4.5579615
9834,4.417304
9835,4.301124
9836,9.0444565
9837,6.0328717
9838,5.38384
9839,5.310819
9840,28.035053
9841,16.308365
9842,9.815193
9843,7.1494303
9844,5.6821566
9845,5.3741665
9846,5.2107196
9847,5.0813317
9848,28.499617
9849,16.838598
9850,9.677292
9851,7.305541
9852,5.883339
9853,5.5576725
9854,5.3541155
9855,5.202662
9856,27.958447
9857,16.307493
9858,9.828222
9859,7.193082
9860,5.705183
9861,5.392513
9862,5.224517
9863,5.095307
9864,28.059444
9865,16.359808
9866,9.843716
9867,7.234761
9868,5.71692
9869,5.3857846
9870,5.2179656
9871,5.087902
9872,28.364662
9873,16.568005
9874,9.924671
9875,7.2881575
9876,5.755852
9877,5.437415
9878,5.2775707
9879,5.14554
9880,28.10924
9881,14.679982
9882,8.065166
9883,5.8858275
9884,4.528685
9885,4.1897717
9886,4.081651
9887,4.0066032
9888,28.924301
9889,17.298216
9890,10.157179
9891,7.674182
9892,6.1863694
9893,5.804956
9894,5.665149
9895,5.509337
9896,28.924301
9897,17.298216
9898,10.157179
9899,7.674182
9900,6.1863694
9901,5.804956
9902,5.665149
9903,5.509337
9904,45.308132
9905,20.328686
9906,14.132021
9907,12.351125
9908,10.521856
9909,22.442549
9910,12.688309
9911,6.7212467
9912,4.883593
9913,3.7596784
9914,3.4077592
9915,3.2629247
9916,3.1612034
9917,10.377018
9918,3.6341386
9919,3.604032
9920,44.473778
9921,11.124067
9922,6.1969237
9923,4.20707
9924,104.27949
9925,40.01089
9926,29.791111
9927,22.300991
9928,12.621085
9929,6.7539086
9930,4.951401
9931,3.8315434
9932,3.4824681
9933,3.3430128
9934,3.269164
9935,22.6562
9936,12.72293
9937,6.8507295
9938,5.0544953
9939,3.9214878
9940,3.5926204
9941,3.4535017
9942,3.3836737
9943,22.00492
9944,12.419502
9945,6.56806
9946,4.736308
9947,3.7138634
9948,3.3566666
9949,3.2152386
9950,3.1448226
9951,21.478323
9952,11.938001
9953,6.1152253
9954,4.1525583
9955,3.0020223
9956,2.6892498
