Id,Date,DeliveryDate,Quantity,Currency,Supplier,NetAmount
20345,2014-05-20,2014-05-23,15,USD,Digital Age,421.950012
20345,2014-05-30,2014-06-03,21,USD,Digital Age,590.72998
20345,2014-06-02,2014-06-03,82,USD,Digital Age,2306.6599100000003
20345,2014-06-09,2014-06-13,71,USD,Digital Age,1997.22998
20345,2014-06-17,2014-06-21,94,USD,Digital Age,2644.21997
20345,2014-06-24,2014-06-27,67,USD,Digital Age,1884.7099600000001
20345,2014-07-02,2014-07-04,7,USD,Digital Age,196.91000400000001
20345,2014-07-08,2014-07-12,9,USD,Digital Age,253.169998
20345,2014-07-16,2014-07-19,7,USD,Digital Age,196.91000400000001
20345,2014-08-06,2014-08-09,24,USD,Digital Age,675.119995
20345,2014-08-15,2014-08-19,15,USD,Digital Age,421.950012
20345,2014-08-19,2014-08-22,17,USD,Digital Age,478.209991
20345,2014-08-27,2014-09-01,21,USD,Digital Age,590.72998
20345,2014-09-03,2014-09-07,15,USD,Digital Age,421.950012
20345,2014-09-12,2014-09-15,14,USD,Digital Age,393.820007
20345,2014-09-15,2014-09-19,20,USD,Digital Age,562.599976
20345,2014-09-23,2014-09-26,20,USD,Digital Age,562.599976
20345,2014-09-29,2014-10-01,17,USD,Digital Age,478.209991
20345,2014-10-06,2014-10-10,34,USD,Digital Age,956.419983
20345,2014-10-14,2014-10-17,55,USD,Digital Age,1547.1500199999998
20345,2014-10-21,2014-10-26,38,USD,Digital Age,1068.93994
20345,2014-10-27,2014-10-31,51,USD,Digital Age,1434.63
20345,2014-11-04,2014-11-06,49,USD,Digital Age,1378.37
20345,2014-11-10,2014-11-14,51,USD,Digital Age,1434.63
20345,2014-11-18,2014-11-21,46,USD,Digital Age,1293.97998
20345,2014-11-25,2014-11-29,60,USD,Digital Age,1687.80005
20345,2014-12-01,2014-12-04,31,USD,Digital Age,872.0300289999999
20345,2014-12-08,2014-12-12,36,USD,Digital Age,1012.6799900000001
20345,2014-12-17,2014-12-21,25,USD,Digital Age,703.25
20345,2014-12-29,2015-01-02,38,USD,Digital Age,1068.93994
20345,2015-01-05,2015-01-09,18,USD,Digital Age,506.339996
20345,2015-01-12,2015-01-15,24,USD,Digital Age,675.119995
20345,2015-01-20,2015-01-25,18,USD,Digital Age,506.339996
20345,2015-01-28,2015-02-01,27,USD,Digital Age,759.51001
20345,2015-02-02,2015-02-07,10,USD,Digital Age,281.299988
20345,2015-02-09,2015-02-13,14,USD,Digital Age,393.820007
20345,2015-02-19,2015-02-23,12,USD,Digital Age,337.559998
20345,2015-02-23,2015-02-27,15,USD,Digital Age,421.950012
20345,2015-03-09,2015-03-13,68,USD,Digital Age,1912.83997
20345,2015-03-16,2015-03-19,68,USD,Digital Age,1912.83997
20345,2015-03-23,2015-03-26,56,USD,Digital Age,1575.2800300000001
20345,2015-03-30,2015-04-01,67,USD,Digital Age,1884.7099600000001
20345,2015-04-06,2015-04-10,91,USD,Digital Age,2559.83008
20345,2015-04-13,2015-04-15,86,USD,Digital Age,2419.1799300000002
20345,2015-04-21,2015-04-24,83,USD,Digital Age,2334.79004
20345,2015-04-28,2015-05-01,64,USD,Digital Age,1800.31995
20345,2015-05-04,2015-05-07,47,USD,Digital Age,1322.10999
20345,2015-05-11,2015-05-14,53,USD,Digital Age,1490.89001
20345,2015-05-19,2015-05-24,69,USD,Digital Age,1940.9699699999999
20345,2015-05-25,2015-05-29,57,USD,Digital Age,1603.41003
20345,2015-06-01,2015-06-05,41,USD,Digital Age,1153.32996
20345,2015-06-08,2015-06-11,33,USD,Digital Age,928.2899779999999
20345,2015-06-15,2015-06-18,48,USD,Digital Age,1350.23999
20345,2015-06-22,2015-06-26,35,USD,Digital Age,984.5499880000001
20345,2015-06-30,2015-07-04,47,USD,Digital Age,1322.10999
20345,2015-07-06,2015-07-09,41,USD,Digital Age,1153.32996
20345,2015-07-13,2015-07-17,31,USD,Digital Age,872.0300289999999
20345,2015-07-20,2015-07-24,30,USD,Digital Age,843.900024
20345,2015-07-27,2015-07-31,34,USD,Digital Age,956.419983
20345,2015-08-03,2015-08-07,53,USD,Digital Age,1490.89001
20345,2015-08-10,2015-08-13,48,USD,Digital Age,1350.23999
20345,2015-08-18,2015-08-22,49,USD,Digital Age,1378.37
20345,2015-08-24,2015-08-27,51,USD,Digital Age,1434.63
20345,2015-08-31,2015-09-03,53,USD,Digital Age,1490.89001
20345,2015-09-08,2015-09-11,55,USD,Digital Age,1547.1500199999998
20345,2015-09-14,2015-09-18,57,USD,Digital Age,1603.41003
20345,2015-09-21,2015-09-26,52,USD,Digital Age,1462.76001
20345,2015-09-28,2015-10-01,53,USD,Digital Age,1490.89001
20345,2015-10-05,2015-10-10,35,USD,Digital Age,984.5499880000001
20345,2015-10-13,2015-10-16,41,USD,Digital Age,1153.32996
20345,2015-10-23,2015-10-26,36,USD,Digital Age,1012.6799900000001
20345,2015-10-26,2015-10-28,48,USD,Digital Age,1350.23999
20345,2015-11-03,2015-11-07,53,USD,Digital Age,1490.89001
20345,2015-11-09,2015-11-12,45,USD,Digital Age,1265.8499800000002
20345,2015-11-16,2015-11-19,58,USD,Digital Age,1631.54004
20345,2015-11-25,2015-11-29,52,USD,Digital Age,1462.76001
20345,2015-12-02,2015-12-05,37,USD,Digital Age,1040.81006
20345,2015-12-07,2015-12-11,35,USD,Digital Age,984.5499880000001
20345,2015-12-15,2015-12-18,38,USD,Digital Age,1068.93994
20345,2015-12-23,2015-12-27,26,USD,Digital Age,731.380005
20345,2015-12-28,2016-01-01,34,USD,Digital Age,956.419983
20345,2016-01-04,2016-01-07,83,USD,Digital Age,2334.79004
20345,2016-01-11,2016-01-15,95,USD,Digital Age,2672.3501
20345,2016-01-18,2016-01-21,76,USD,Digital Age,2137.87988
20345,2016-01-27,2016-01-31,73,USD,Digital Age,2053.48999
20345,2016-02-02,2016-02-05,58,USD,Digital Age,1631.54004
20345,2016-02-08,2016-02-12,58,USD,Digital Age,1631.54004
20345,2016-02-17,2016-02-21,63,USD,Digital Age,1772.1899399999998
20345,2016-02-22,2016-02-25,55,USD,Digital Age,1547.1500199999998
20345,2016-02-29,2016-03-04,67,USD,Digital Age,1884.7099600000001
20345,2016-03-07,2016-03-10,57,USD,Digital Age,1603.41003
20345,2016-03-14,2016-03-15,57,USD,Digital Age,1603.41003
20345,2016-03-21,2016-03-24,54,USD,Digital Age,1519.02002
20345,2016-03-28,2016-03-30,57,USD,Digital Age,1603.41003
20345,2016-04-04,2016-04-08,56,USD,Digital Age,1575.2800300000001
20345,2016-04-12,2016-04-17,48,USD,Digital Age,1350.23999
20345,2016-04-18,2016-04-22,44,USD,Digital Age,1237.7199699999999
20345,2016-04-26,2016-04-29,65,USD,Digital Age,1828.44995
20345,2016-05-02,2016-05-05,32,USD,Digital Age,900.159973
20345,2016-05-10,2016-05-14,33,USD,Digital Age,928.2899779999999
20345,2016-05-17,2016-05-22,36,USD,Digital Age,1012.6799900000001
20345,2016-05-24,2016-05-26,32,USD,Digital Age,900.159973
20345,2016-05-30,2016-06-02,44,USD,Digital Age,1237.7199699999999
20345,2016-06-06,2016-06-09,51,USD,Digital Age,1434.63
20345,2016-06-13,2016-06-17,47,USD,Digital Age,1322.10999
20345,2016-06-20,2016-06-23,52,USD,Digital Age,1462.76001
20345,2016-06-28,2016-07-02,61,USD,Digital Age,1715.93005
20345,2016-07-04,2016-07-06,50,USD,Digital Age,1406.5
20345,2016-07-15,2016-07-18,39,USD,Digital Age,1097.06995
20345,2016-07-19,2016-07-22,50,USD,Digital Age,1406.5
20345,2016-07-25,2016-07-28,50,USD,Digital Age,1406.5
20345,2016-08-04,2016-08-06,43,USD,Digital Age,1209.58997
20345,2016-08-08,2016-08-11,53,USD,Digital Age,1490.89001
20345,2016-08-15,2016-08-18,40,USD,Digital Age,1125.19995
20345,2016-08-25,2016-08-29,53,USD,Digital Age,1490.89001
20345,2016-09-01,2016-09-05,73,USD,Digital Age,2053.48999
20345,2016-09-06,2016-09-09,63,USD,Digital Age,1772.1899399999998
20345,2016-09-12,2016-09-16,92,USD,Digital Age,2587.95996
20345,2016-09-20,2016-09-22,77,USD,Digital Age,2166.01001
20345,2016-09-26,2016-09-29,73,USD,Digital Age,2053.48999
20345,2016-10-03,2016-10-06,29,USD,Digital Age,815.77002
20345,2016-10-10,2016-10-13,37,USD,Digital Age,1040.81006
20345,2016-10-23,2016-10-27,32,USD,Digital Age,900.159973
20345,2016-10-26,2016-10-29,33,USD,Digital Age,928.2899779999999
20345,2016-11-01,2016-11-04,48,USD,Digital Age,1350.23999
20345,2016-11-07,2016-11-11,62,USD,Digital Age,1744.0600600000002
20345,2016-11-15,2016-11-18,40,USD,Digital Age,1125.19995
20345,2016-11-21,2016-11-25,48,USD,Digital Age,1350.23999
20345,2016-12-01,2016-12-04,52,USD,Digital Age,1462.76001
20345,2016-12-05,2016-12-08,48,USD,Digital Age,1350.23999
20345,2016-12-12,2016-12-16,55,USD,Digital Age,1547.1500199999998
20345,2016-12-22,2016-12-25,80,USD,Digital Age,2250.3999
20345,2016-12-28,2016-12-31,61,USD,Digital Age,1715.93005
20345,2017-01-03,2017-01-07,40,USD,Digital Age,1125.19995
20345,2017-01-09,2017-01-11,40,USD,Digital Age,1125.19995
20345,2017-01-16,2017-01-20,44,USD,Digital Age,1237.7199699999999
20345,2017-01-23,2017-01-26,46,USD,Digital Age,1293.97998
20345,2017-01-30,2017-02-02,35,USD,Digital Age,984.5499880000001
20345,2017-02-06,2017-02-12,30,USD,Digital Age,843.900024
20345,2017-02-13,2017-02-17,29,USD,Digital Age,815.77002
20345,2017-02-21,2017-02-23,28,USD,Digital Age,787.6400150000001
20345,2017-02-28,2017-03-03,39,USD,Digital Age,1097.06995
20345,2017-03-07,2017-03-09,32,USD,Digital Age,900.159973
20345,2017-03-14,2017-03-19,46,USD,Digital Age,1293.97998
20345,2017-03-21,2017-03-24,33,USD,Digital Age,928.2899779999999
20345,2017-03-27,2017-03-31,39,USD,Digital Age,1097.06995
20345,2017-04-04,2017-04-08,57,USD,Digital Age,1603.41003
20345,2017-04-10,2017-04-14,37,USD,Digital Age,1040.81006
20345,2017-04-19,2017-04-22,40,USD,Digital Age,1125.19995
20345,2017-04-24,2017-04-28,49,USD,Digital Age,1378.37
20345,2017-05-02,2017-05-06,68,USD,Digital Age,1912.83997
20345,2017-05-09,2017-05-12,44,USD,Digital Age,1237.7199699999999
20345,2017-05-16,2017-05-19,68,USD,Digital Age,1912.83997
20345,2017-05-23,2017-05-26,65,USD,Digital Age,1828.44995
20345,2017-05-30,2017-06-03,58,USD,Digital Age,1631.54004
20345,2017-06-05,2017-06-08,22,USD,Digital Age,618.8599849999999
20345,2017-06-12,2017-06-15,27,USD,Digital Age,759.51001
20345,2017-06-21,2017-06-24,29,USD,Digital Age,815.77002
20345,2017-06-26,2017-06-29,30,USD,Digital Age,843.900024
20345,2017-07-03,2017-07-07,39,USD,Digital Age,1097.06995
20345,2017-07-10,2017-07-12,33,USD,Digital Age,928.2899779999999
20345,2017-07-17,2017-07-20,30,USD,Digital Age,843.900024
20345,2017-07-24,2017-07-27,35,USD,Digital Age,984.5499880000001
20345,2017-07-31,2017-08-03,40,USD,Digital Age,1125.19995
20345,2017-08-08,2017-08-11,259,USD,Digital Age,7285.66992
20345,2017-08-14,2017-08-17,188,USD,Digital Age,5288.43994
20345,2017-08-21,2017-08-26,295,USD,Digital Age,8298.34961
20345,2017-08-28,2017-09-01,219,USD,Digital Age,6160.47021
20345,2017-09-06,2017-09-11,35,USD,Digital Age,984.5499880000001
20345,2017-09-11,2017-09-15,39,USD,Digital Age,1097.06995
20345,2017-09-18,2017-09-22,28,USD,Digital Age,787.6400150000001
20345,2017-09-26,2017-09-30,31,USD,Digital Age,872.0300289999999
20345,2017-10-03,2017-10-07,52,USD,Digital Age,1462.76001
20345,2017-10-09,2017-10-12,41,USD,Digital Age,1153.32996
20345,2017-10-17,2017-10-21,64,USD,Digital Age,1800.31995
20345,2017-10-23,2017-10-28,62,USD,Digital Age,1744.0600600000002
20345,2017-10-30,2017-11-03,42,USD,Digital Age,1181.45996
20345,2017-11-06,2017-11-09,26,USD,Digital Age,731.380005
20345,2017-11-13,2017-11-16,25,USD,Digital Age,703.25
20345,2017-11-21,2017-11-25,26,USD,Digital Age,731.380005
20345,2017-11-29,2017-12-02,33,USD,Digital Age,928.2899779999999
20345,2017-12-04,2017-12-08,56,USD,Digital Age,1575.2800300000001
20345,2017-12-11,2017-12-16,70,USD,Digital Age,1969.0999800000002
20345,2017-12-18,2017-12-21,81,USD,Digital Age,2278.53003
20345,2017-12-25,2017-12-29,69,USD,Digital Age,1940.9699699999999
20345,2018-01-01,2018-01-03,88,USD,Digital Age,2475.4399399999998
20345,2018-01-08,2018-01-11,99,USD,Digital Age,2784.87012
20345,2018-01-15,2018-01-18,95,USD,Digital Age,2672.3501
20345,2018-01-22,2018-01-25,98,USD,Digital Age,2756.73999
20345,2018-01-29,2018-02-01,97,USD,Digital Age,2728.61011
20345,2018-02-05,2018-02-09,22,USD,Digital Age,618.8599849999999
20345,2018-02-13,2018-02-16,19,USD,Digital Age,534.469971
204812,2014-10-31,2014-11-03,1,USD,Digital Age,15.159999800000001
204812,2016-07-07,2016-07-10,1,USD,Digital Age,15.159999800000001
21245,2016-02-09,2016-02-18,22,USD,Office Supplies,590.26001
21245,2016-02-16,2016-02-25,16,USD,Office Supplies,429.27999900000003
21245,2016-02-22,2016-02-29,15,USD,Office Supplies,402.450012
21245,2016-02-29,2016-03-09,20,USD,Office Supplies,536.599976
21245,2016-03-07,2016-03-12,35,USD,Office Supplies,939.0499880000001
21245,2016-03-14,2016-03-20,30,USD,Office Supplies,804.900024
21245,2016-03-21,2016-03-27,32,USD,Office Supplies,858.5599980000001
21245,2016-03-28,2016-04-05,26,USD,Office Supplies,697.580017
21245,2016-04-04,2016-04-10,22,USD,Office Supplies,590.26001
21245,2016-04-15,2016-04-22,16,USD,Office Supplies,429.27999900000003
21245,2016-04-20,2016-04-29,19,USD,Office Supplies,509.76998899999995
21245,2016-04-27,2016-05-03,17,USD,Office Supplies,456.10998499999994
21245,2016-05-02,2016-05-10,21,USD,Office Supplies,563.429993
21245,2016-05-10,2016-05-18,19,USD,Office Supplies,509.76998899999995
21245,2016-05-16,2016-05-25,22,USD,Office Supplies,590.26001
21245,2016-05-26,2016-06-05,23,USD,Office Supplies,617.090027
21245,2016-05-30,2016-06-05,21,USD,Office Supplies,563.429993
21245,2016-06-08,2016-06-14,35,USD,Office Supplies,939.0499880000001
21245,2016-06-13,2016-06-21,44,USD,Office Supplies,1180.52002
21245,2016-06-20,2016-06-26,41,USD,Office Supplies,1100.0300300000001
21245,2016-06-28,2016-07-06,28,USD,Office Supplies,751.23999
21245,2016-07-08,2016-07-20,24,USD,Office Supplies,643.919983
21245,2016-07-11,2016-07-21,28,USD,Office Supplies,751.23999
21245,2016-07-18,2016-07-26,25,USD,Office Supplies,670.75
21245,2016-07-25,2016-08-03,28,USD,Office Supplies,751.23999
21245,2016-08-01,2016-08-11,16,USD,Office Supplies,429.27999900000003
21245,2016-08-08,2016-08-14,20,USD,Office Supplies,536.599976
21245,2016-08-17,2016-08-24,13,USD,Office Supplies,348.790009
21245,2016-08-22,2016-08-29,19,USD,Office Supplies,509.76998899999995
21245,2016-08-30,2016-09-08,17,USD,Office Supplies,456.10998499999994
21245,2016-09-07,2016-09-15,37,USD,Office Supplies,992.7100220000001
21245,2016-09-13,2016-09-18,29,USD,Office Supplies,778.070007
21245,2016-09-21,2016-09-27,29,USD,Office Supplies,778.070007
21245,2016-09-26,2016-10-03,33,USD,Office Supplies,885.3900150000001
21245,2016-10-03,2016-10-13,20,USD,Office Supplies,536.599976
21245,2016-10-11,2016-10-20,21,USD,Office Supplies,563.429993
21245,2016-10-26,2016-11-02,25,USD,Office Supplies,670.75
21245,2016-11-01,2016-11-09,39,USD,Office Supplies,1046.37
21245,2016-11-07,2016-11-13,50,USD,Office Supplies,1341.5
21245,2016-11-17,2016-11-20,34,USD,Office Supplies,912.2199710000001
21245,2016-11-21,2016-11-28,38,USD,Office Supplies,1019.5399800000001
21245,2016-12-01,2016-12-06,35,USD,Office Supplies,939.0499880000001
21245,2016-12-05,2016-12-13,27,USD,Office Supplies,724.409973
21245,2016-12-13,2016-12-20,34,USD,Office Supplies,912.2199710000001
21245,2016-12-19,2016-12-25,30,USD,Office Supplies,804.900024
21245,2016-12-28,2017-01-04,22,USD,Office Supplies,590.26001
21245,2017-01-03,2017-01-11,30,USD,Office Supplies,804.900024
21245,2017-01-09,2017-01-17,29,USD,Office Supplies,778.070007
21245,2017-01-19,2017-01-26,30,USD,Office Supplies,804.900024
21245,2017-01-23,2017-01-31,33,USD,Office Supplies,885.3900150000001
21245,2017-02-01,2017-02-09,17,USD,Office Supplies,456.10998499999994
21245,2017-02-07,2017-02-16,17,USD,Office Supplies,456.10998499999994
21245,2017-02-13,2017-02-19,14,USD,Office Supplies,375.619995
21245,2017-02-21,2017-02-27,20,USD,Office Supplies,536.599976
21245,2017-02-28,2017-03-04,14,USD,Office Supplies,375.619995
21245,2017-03-07,2017-03-16,18,USD,Office Supplies,482.94000199999994
21245,2017-03-14,2017-03-21,17,USD,Office Supplies,456.10998499999994
21245,2017-03-21,2017-03-30,20,USD,Office Supplies,536.599976
21245,2017-03-30,2017-04-06,17,USD,Office Supplies,456.10998499999994
21245,2017-04-04,2017-04-12,20,USD,Office Supplies,536.599976
21245,2017-04-13,2017-04-19,31,USD,Office Supplies,831.72998
21245,2017-04-19,2017-04-27,22,USD,Office Supplies,590.26001
21245,2017-04-24,2017-05-02,31,USD,Office Supplies,831.72998
21245,2017-05-02,2017-05-12,25,USD,Office Supplies,670.75
21245,2017-05-11,2017-05-21,18,USD,Office Supplies,482.94000199999994
21245,2017-05-16,2017-05-21,26,USD,Office Supplies,697.580017
21245,2017-05-24,2017-05-31,27,USD,Office Supplies,724.409973
21245,2017-05-30,2017-06-07,25,USD,Office Supplies,670.75
21245,2017-06-05,2017-06-14,30,USD,Office Supplies,804.900024
21245,2017-06-12,2017-06-20,40,USD,Office Supplies,1073.19995
21245,2017-06-21,2017-06-28,37,USD,Office Supplies,992.7100220000001
21245,2017-06-26,2017-07-02,26,USD,Office Supplies,697.580017
21245,2017-07-06,2017-07-12,24,USD,Office Supplies,643.919983
21245,2017-07-10,2017-07-20,21,USD,Office Supplies,563.429993
21245,2017-07-17,2017-07-23,20,USD,Office Supplies,536.599976
21245,2017-07-24,2017-08-01,29,USD,Office Supplies,778.070007
21245,2017-07-31,2017-08-09,23,USD,Office Supplies,617.090027
21245,2017-08-08,2017-08-13,17,USD,Office Supplies,456.10998499999994
21245,2017-08-17,2017-08-23,24,USD,Office Supplies,643.919983
21245,2017-08-21,2017-08-26,16,USD,Office Supplies,429.27999900000003
21245,2017-08-28,2017-09-03,22,USD,Office Supplies,590.26001
21245,2017-09-07,2017-09-17,12,USD,Office Supplies,321.959991
21245,2017-09-11,2017-09-18,9,USD,Office Supplies,241.47000099999997
21245,2017-09-18,2017-09-27,11,USD,Office Supplies,295.130005
21245,2017-09-26,2017-10-02,13,USD,Office Supplies,348.790009
21245,2017-10-03,2017-10-09,26,USD,Office Supplies,697.580017
21245,2017-10-10,2017-10-18,17,USD,Office Supplies,456.10998499999994
21245,2017-10-23,2017-10-29,19,USD,Office Supplies,509.76998899999995
21245,2017-10-30,2017-11-07,26,USD,Office Supplies,697.580017
21245,2017-11-06,2017-11-15,16,USD,Office Supplies,429.27999900000003
21245,2017-11-13,2017-11-19,22,USD,Office Supplies,590.26001
21245,2017-11-20,2017-11-26,21,USD,Office Supplies,563.429993
21245,2017-11-27,2017-12-06,19,USD,Office Supplies,509.76998899999995
21245,2017-12-04,2017-12-13,10,USD,Office Supplies,268.299988
21245,2017-12-18,2017-12-24,11,USD,Office Supplies,295.130005
21245,2017-12-25,2017-12-30,8,USD,Office Supplies,214.63999900000002
21245,2018-01-04,2018-01-13,12,USD,Office Supplies,321.959991
21245,2018-01-08,2018-01-14,16,USD,Office Supplies,429.27999900000003
21245,2018-01-15,2018-01-24,15,USD,Office Supplies,402.450012
21245,2018-01-22,2018-01-26,10,USD,Office Supplies,268.299988
21245,2018-01-29,2018-02-06,13,USD,Office Supplies,348.790009
21245,2018-02-05,2018-02-10,7,USD,Office Supplies,187.809998
21245,2018-02-16,2018-02-22,7,USD,Office Supplies,187.809998
213242,2016-02-09,2016-02-18,15,USD,Office Supplies,408.600006
213242,2016-02-16,2016-02-24,12,USD,Office Supplies,326.880005
213242,2016-02-23,2016-03-01,15,USD,Office Supplies,408.600006
213242,2016-02-29,2016-03-07,12,USD,Office Supplies,326.880005
213242,2016-03-07,2016-03-14,21,USD,Office Supplies,572.039978
213242,2016-03-14,2016-03-22,20,USD,Office Supplies,544.799988
213242,2016-03-21,2016-03-30,25,USD,Office Supplies,681.0
213242,2016-03-28,2016-04-08,17,USD,Office Supplies,463.079987
213242,2016-04-04,2016-04-12,11,USD,Office Supplies,299.640015
213242,2016-04-15,2016-04-23,12,USD,Office Supplies,326.880005
213242,2016-04-20,2016-04-28,15,USD,Office Supplies,408.600006
213242,2016-04-27,2016-05-07,12,USD,Office Supplies,326.880005
213242,2016-05-02,2016-05-12,11,USD,Office Supplies,299.640015
213242,2016-05-10,2016-05-17,9,USD,Office Supplies,245.16000400000001
213242,2016-05-17,2016-05-22,13,USD,Office Supplies,354.119995
213242,2016-06-01,2016-06-08,23,USD,Office Supplies,626.52002
213242,2016-06-07,2016-06-15,20,USD,Office Supplies,544.799988
213242,2016-06-14,2016-06-22,21,USD,Office Supplies,572.039978
213242,2016-06-20,2016-06-29,23,USD,Office Supplies,626.52002
213242,2016-06-28,2016-07-05,27,USD,Office Supplies,735.47998
213242,2016-07-05,2016-07-16,17,USD,Office Supplies,463.079987
213242,2016-07-12,2016-07-21,14,USD,Office Supplies,381.359985
213242,2016-07-18,2016-07-24,16,USD,Office Supplies,435.839996
213242,2016-07-26,2016-08-01,17,USD,Office Supplies,463.079987
213242,2016-08-02,2016-08-09,7,USD,Office Supplies,190.679993
213242,2016-08-15,2016-08-21,8,USD,Office Supplies,217.919998
213242,2016-08-25,2016-09-04,8,USD,Office Supplies,217.919998
213242,2016-09-01,2016-09-07,19,USD,Office Supplies,517.5599980000001
213242,2016-09-08,2016-09-17,20,USD,Office Supplies,544.799988
213242,2016-09-12,2016-09-16,21,USD,Office Supplies,572.039978
213242,2016-09-20,2016-09-29,22,USD,Office Supplies,599.280029
213242,2016-09-26,2016-10-02,17,USD,Office Supplies,463.079987
213242,2016-10-04,2016-10-11,4,USD,Office Supplies,108.959999
213242,2016-10-12,2016-10-17,3,USD,Office Supplies,81.7200012
213242,2016-11-03,2016-11-12,29,USD,Office Supplies,789.960022
213242,2016-11-07,2016-11-14,23,USD,Office Supplies,626.52002
213242,2016-11-15,2016-11-26,21,USD,Office Supplies,572.039978
213242,2016-11-21,2016-11-30,21,USD,Office Supplies,572.039978
213242,2016-12-01,2016-12-09,12,USD,Office Supplies,326.880005
213242,2016-12-06,2016-12-13,17,USD,Office Supplies,463.079987
213242,2016-12-13,2016-12-23,16,USD,Office Supplies,435.839996
213242,2016-12-20,2016-12-27,15,USD,Office Supplies,408.600006
213242,2016-12-30,2017-01-07,12,USD,Office Supplies,326.880005
213242,2017-01-04,2017-01-12,16,USD,Office Supplies,435.839996
213242,2017-01-10,2017-01-19,16,USD,Office Supplies,435.839996
213242,2017-01-18,2017-01-25,12,USD,Office Supplies,326.880005
213242,2017-01-24,2017-01-31,16,USD,Office Supplies,435.839996
213242,2017-02-08,2017-02-16,6,USD,Office Supplies,163.440002
213242,2017-02-13,2017-02-18,4,USD,Office Supplies,108.959999
213242,2017-02-24,2017-03-02,4,USD,Office Supplies,108.959999
213242,2017-02-28,2017-03-08,4,USD,Office Supplies,108.959999
213242,2017-03-07,2017-03-14,11,USD,Office Supplies,299.640015
213242,2017-03-21,2017-03-27,11,USD,Office Supplies,299.640015
213242,2017-03-30,2017-04-05,13,USD,Office Supplies,354.119995
213242,2017-04-04,2017-04-13,9,USD,Office Supplies,245.16000400000001
213242,2017-04-13,2017-04-20,9,USD,Office Supplies,245.16000400000001
213242,2017-04-19,2017-04-23,9,USD,Office Supplies,245.16000400000001
213242,2017-04-24,2017-05-05,10,USD,Office Supplies,272.399994
213242,2017-05-02,2017-05-10,8,USD,Office Supplies,217.919998
213242,2017-05-11,2017-05-14,10,USD,Office Supplies,272.399994
213242,2017-05-17,2017-05-21,8,USD,Office Supplies,217.919998
213242,2017-05-23,2017-05-29,11,USD,Office Supplies,299.640015
213242,2017-06-05,2017-06-13,22,USD,Office Supplies,599.280029
213242,2017-06-22,2017-06-29,21,USD,Office Supplies,572.039978
213242,2017-06-26,2017-07-04,23,USD,Office Supplies,626.52002
213242,2017-07-05,2017-07-12,229,USD,Office Supplies,6237.95996
213242,2017-07-10,2017-07-16,197,USD,Office Supplies,5366.27979
213242,2017-07-17,2017-07-25,218,USD,Office Supplies,5938.319820000001
213242,2017-07-27,2017-08-02,164,USD,Office Supplies,4467.3598600000005
213242,2017-07-31,2017-08-05,226,USD,Office Supplies,6156.240229999999
213242,2017-08-08,2017-08-17,2,USD,Office Supplies,54.4799995
213242,2017-08-15,2017-08-25,2,USD,Office Supplies,54.4799995
213242,2017-08-23,2017-08-29,2,USD,Office Supplies,54.4799995
213242,2017-09-05,2017-09-11,5,USD,Office Supplies,136.199997
213242,2017-09-14,2017-09-21,4,USD,Office Supplies,108.959999
213242,2017-09-18,2017-09-29,4,USD,Office Supplies,108.959999
213242,2017-09-28,2017-10-05,4,USD,Office Supplies,108.959999
213242,2017-10-02,2017-10-09,15,USD,Office Supplies,408.600006
213242,2017-10-11,2017-10-17,14,USD,Office Supplies,381.359985
213242,2017-10-16,2017-10-23,20,USD,Office Supplies,544.799988
213242,2017-10-25,2017-11-02,14,USD,Office Supplies,381.359985
213242,2017-10-30,2017-11-06,20,USD,Office Supplies,544.799988
213242,2017-11-06,2017-11-18,5,USD,Office Supplies,136.199997
213242,2017-11-13,2017-11-22,6,USD,Office Supplies,163.440002
213242,2017-11-20,2017-11-26,7,USD,Office Supplies,190.679993
213242,2017-12-03,2017-12-10,11,USD,Office Supplies,299.640015
213242,2017-12-05,2017-12-16,10,USD,Office Supplies,272.399994
213242,2017-12-15,2017-12-21,9,USD,Office Supplies,245.16000400000001
213242,2017-12-18,2017-12-25,9,USD,Office Supplies,245.16000400000001
213242,2017-12-25,2018-01-02,10,USD,Office Supplies,272.399994
213242,2018-01-04,2018-01-11,8,USD,Office Supplies,217.919998
213242,2018-01-11,2018-01-20,7,USD,Office Supplies,190.679993
213242,2018-01-15,2018-01-25,7,USD,Office Supplies,190.679993
213242,2018-01-23,2018-01-30,8,USD,Office Supplies,217.919998
213242,2018-01-29,2018-02-07,8,USD,Office Supplies,217.919998
213242,2018-02-14,2018-02-22,2,USD,Office Supplies,54.4799995
213718,2016-02-16,2016-02-23,8,USD,Office Supplies,205.03999299999998
213718,2016-02-25,2016-03-03,7,USD,Office Supplies,179.41000400000001
213718,2016-02-29,2016-03-08,11,USD,Office Supplies,281.929993
213718,2016-03-07,2016-03-17,18,USD,Office Supplies,461.339996
213718,2016-03-14,2016-03-22,19,USD,Office Supplies,486.97000099999997
213718,2016-03-21,2016-03-30,26,USD,Office Supplies,666.380005
213718,2016-03-28,2016-04-04,28,USD,Office Supplies,717.6400150000001
213718,2016-04-04,2016-04-10,22,USD,Office Supplies,563.8599849999999
213718,2016-04-13,2016-04-19,18,USD,Office Supplies,461.339996
213718,2016-04-18,2016-04-27,27,USD,Office Supplies,692.01001
